method	pattern	instance	sample	character	width
ancestree	17	6	6	0.0
ancestree	17	6	7	0.0
ancestree	17	6	8	0.0
ancestree	17	6	9	0.050889
ancestree	17	6	10	0.174021
ancestree	17	6	11	0.0
ancestree	17	6	12	0.014031
ancestree	2155	0	0	0.0
ancestree	2155	0	1	0.0
ancestree	2155	0	2	0.0
ancestree	2155	0	3	0.0
ancestree	2155	0	4	0.05833
ancestree	2155	0	5	0.0
ancestree	2155	0	6	0.13853
ancestree	2155	0	7	0.0
ancestree	2155	0	8	0.128218
ancestree	2155	0	9	0.0
ancestree	2155	0	10	0.0541184
ancestree	2155	0	11	0.0691797
ancestree	2155	0	12	0.095845
ancestree	2155	1	0	0.0
ancestree	2155	1	1	0.0
ancestree	2155	1	2	0.0
ancestree	2155	1	3	0.0
ancestree	2155	1	4	0.0
ancestree	2155	1	5	0.0
ancestree	2155	1	6	0.0
ancestree	2155	1	7	0.0
ancestree	2155	1	8	0.0
ancestree	2155	1	9	0.0
ancestree	2155	1	10	0.0
ancestree	2155	1	11	0.0
ancestree	2155	1	12	0.046994
ancestree	2155	2	0	0.0
ancestree	2155	2	1	0.0
ancestree	2155	2	2	0.0
ancestree	2155	2	3	0.0
ancestree	2155	2	4	0.0
ancestree	2155	2	5	0.0
ancestree	2155	2	6	0.0
ancestree	2155	2	7	0.168853
ancestree	2155	2	8	0.0
ancestree	2155	2	9	0.0
ancestree	2155	2	10	0.112066
ancestree	2155	2	11	0.107897
ancestree	2155	2	12	0.030714
ancestree	2155	3	0	0.0
ancestree	2155	3	1	0.0
ancestree	2155	3	2	0.0
ancestree	2155	3	3	0.0
ancestree	2155	3	4	0.0
ancestree	2155	3	5	0.0
ancestree	2155	3	6	0.0
ancestree	2155	3	7	0.0
ancestree	2155	3	8	0.0
ancestree	2155	3	9	0.098894
ancestree	2155	3	10	0.0
ancestree	2155	3	11	0.063247
ancestree	2155	3	12	0.136086
ancestree	2155	4	0	0.0
ancestree	2155	4	1	0.0
ancestree	2155	4	2	0.0
ancestree	2155	4	3	0.0
ancestree	2155	4	4	0.0
ancestree	2155	4	5	0.173446
ancestree	2155	4	6	0.0
ancestree	2155	4	7	0.0
ancestree	2155	4	8	0.167278
ancestree	2155	4	9	0.0
ancestree	2155	4	10	0.059905
ancestree	2155	4	11	0.107731
ancestree	2155	4	12	0.161272
ancestree	2155	5	0	0.0
ancestree	2155	5	1	0.0
ancestree	2155	5	2	0.0
ancestree	2155	5	3	0.188846
ancestree	2155	5	4	0.0
ancestree	2155	5	5	0.0
ancestree	2155	5	6	0.0
ancestree	2155	5	7	0.0
ancestree	2155	5	8	0.0
ancestree	2155	5	9	0.0
ancestree	2155	5	10	0.028224
ancestree	2155	5	11	0.097344
ancestree	2155	5	12	0.021726
ancestree	2155	6	0	0.0
ancestree	2155	6	1	0.0
ancestree	2155	6	2	0.050135
ancestree	2155	6	3	0.0
ancestree	2155	6	4	0.0
ancestree	2155	6	5	0.0
ancestree	2155	6	6	0.0
ancestree	2155	6	7	0.0
ancestree	2155	6	8	0.0
ancestree	2155	6	9	0.0
ancestree	2155	6	10	0.080097
ancestree	2155	6	11	0.123428
ancestree	2155	6	12	0.170244
ancestree	2155	7	0	0.183909
ancestree	2155	7	1	0.0903657
ancestree	2155	7	2	0.0
ancestree	2155	7	3	0.0
ancestree	2155	7	4	0.0
ancestree	2155	7	5	0.0
ancestree	2155	7	6	0.119383
ancestree	2155	7	7	0.0
ancestree	2155	7	8	0.101203
ancestree	2155	7	9	0.0
ancestree	2155	7	10	0.101096
ancestree	2155	7	11	0.082412
ancestree	2155	7	12	0.132199
ancestree	247	0	0	0.0
ancestree	247	0	1	0.0
ancestree	247	0	2	0.0
ancestree	247	0	3	0.0
ancestree	247	0	4	0.0
ancestree	247	0	5	0.0
ancestree	247	0	6	0.0
ancestree	247	0	7	0.0
ancestree	247	0	8	0.0
ancestree	247	0	9	0.0
ancestree	247	0	10	0.136791
ancestree	247	1	0	0.0
ancestree	247	1	1	0.0
ancestree	247	1	2	0.0
ancestree	247	1	3	0.0
ancestree	247	1	4	0.117035
ancestree	247	1	5	0.0
ancestree	247	1	6	0.0
ancestree	247	1	7	0.111598
ancestree	247	1	8	0.0
ancestree	247	1	9	0.136407
ancestree	247	1	10	0.0
ancestree	247	2	0	0.0
ancestree	247	2	1	0.075538
ancestree	247	2	2	0.0
ancestree	247	2	3	0.0
ancestree	247	2	4	0.0
ancestree	247	2	5	0.0
ancestree	247	2	6	0.189579
ancestree	247	2	7	0.159737
ancestree	247	2	8	0.0
ancestree	247	2	9	0.115056
ancestree	247	2	10	0.116743
ancestree	247	3	0	0.0
ancestree	247	3	1	0.0
ancestree	247	3	2	0.0
ancestree	247	3	3	0.0
ancestree	247	3	4	0.0
ancestree	247	3	5	0.0
ancestree	247	3	6	0.0
ancestree	247	3	7	0.0
ancestree	247	3	8	0.085001
ancestree	247	3	9	0.0
ancestree	247	3	10	0.031151
ancestree	247	4	0	0.0
ancestree	247	4	1	0.0
ancestree	247	4	2	0.0979439
ancestree	247	4	3	0.083319
ancestree	247	4	4	0.0
ancestree	247	4	5	0.0
ancestree	247	4	6	0.1218831
ancestree	247	4	7	0.0803751
ancestree	247	4	8	0.0
ancestree	247	4	9	0.067828
ancestree	247	4	10	0.137836
ancestree	247	5	0	0.08449
ancestree	247	5	1	0.0
ancestree	247	5	2	0.0
ancestree	247	5	3	0.0
ancestree	247	5	4	0.0
ancestree	247	5	5	0.266396
ancestree	247	5	6	0.0
ancestree	247	5	7	0.150224
ancestree	247	5	8	0.0
ancestree	247	5	9	0.129768
ancestree	247	5	10	0.088018
ancestree	518	0	0	0.0
ancestree	518	0	1	0.0
ancestree	518	0	2	0.0
ancestree	518	0	3	0.127166
ancestree	518	0	4	0.088152
ancestree	518	0	5	0.0
ancestree	518	0	6	0.0
ancestree	518	0	7	0.0
ancestree	518	0	8	0.0
ancestree	518	0	9	0.160198
ancestree	518	0	10	0.239077
ancestree	518	1	0	0.0
ancestree	518	1	1	0.0
ancestree	518	1	2	0.0
ancestree	518	1	3	0.0
ancestree	518	1	4	0.0
ancestree	518	1	5	0.0
ancestree	518	1	6	0.0
ancestree	518	1	7	0.0
ancestree	518	1	8	0.179354
ancestree	518	1	9	0.1591085
ancestree	518	1	10	0.025329
ancestree	518	2	0	0.0
ancestree	518	2	1	0.0
ancestree	518	2	2	0.077034
ancestree	518	2	3	0.0
ancestree	518	2	4	0.070747
ancestree	518	2	5	0.0
ancestree	518	2	6	0.0
ancestree	518	2	7	0.0
ancestree	518	2	8	0.0
ancestree	518	2	9	0.167752
ancestree	518	2	10	0.0
ancestree	518	3	0	0.0
ancestree	518	3	1	0.0
ancestree	518	3	2	0.0
ancestree	518	3	3	0.0
ancestree	518	3	4	0.0
ancestree	518	3	5	0.0
ancestree	518	3	6	0.056687
ancestree	518	3	7	0.079769
ancestree	518	3	8	0.0
ancestree	518	3	9	0.178648
ancestree	518	3	10	0.252672
ancestree	518	4	0	0.127959
ancestree	518	4	1	0.062891
ancestree	518	4	2	0.0
ancestree	518	4	3	0.0
ancestree	518	4	4	0.048614
ancestree	518	4	5	0.0
ancestree	518	4	6	0.0
ancestree	518	4	7	0.0
ancestree	518	4	8	0.0
ancestree	518	4	9	0.050009
ancestree	518	4	10	0.084307
ancestree	518	5	0	0.0
ancestree	518	5	1	0.0
ancestree	518	5	2	0.0
ancestree	518	5	3	0.0
ancestree	518	5	4	0.0
ancestree	518	5	5	0.067901
ancestree	518	5	6	0.0
ancestree	518	5	7	0.064461
ancestree	518	5	8	0.0
ancestree	518	5	9	0.0
ancestree	518	5	10	0.1844
ancestree	538	0	0	0.0
ancestree	538	0	1	0.0
ancestree	538	0	2	0.0
ancestree	538	0	3	0.0
ancestree	538	0	4	0.049093
ancestree	538	0	5	0.0
ancestree	538	0	6	0.0
ancestree	538	0	7	0.0
ancestree	538	0	8	0.230804
ancestree	538	0	9	0.090025
ancestree	538	0	10	0.231472
ancestree	538	1	0	0.0
ancestree	538	1	1	0.0
ancestree	538	1	2	0.0
ancestree	538	1	3	0.0
ancestree	538	1	4	0.070002
ancestree	538	1	5	0.0
ancestree	538	1	6	0.0
ancestree	538	1	7	0.0
ancestree	538	1	8	0.0
ancestree	538	1	9	0.0
ancestree	538	1	10	0.098077
ancestree	538	2	0	0.0
ancestree	538	2	1	0.0
ancestree	538	2	2	0.0
ancestree	538	2	3	0.05293
ancestree	538	2	4	0.0
ancestree	538	2	5	0.0
ancestree	538	2	6	0.0
ancestree	538	2	7	0.156276
ancestree	538	2	8	0.175303
ancestree	538	2	9	0.035359
ancestree	538	2	10	0.053925
ancestree	538	3	0	0.0
ancestree	538	3	1	0.0
ancestree	538	3	2	0.082216
ancestree	538	3	3	0.0
ancestree	538	3	4	0.0
ancestree	538	3	5	0.0
ancestree	538	3	6	0.190184
ancestree	538	3	7	0.0
ancestree	538	3	8	0.244959
ancestree	538	3	9	0.08631
ancestree	538	3	10	0.249765
ancestree	538	4	0	0.0
ancestree	538	4	1	0.134626
ancestree	538	4	2	0.0
ancestree	538	4	3	0.0
ancestree	538	4	4	0.0
ancestree	538	4	5	0.0
ancestree	538	4	6	0.0
ancestree	538	4	7	0.0
ancestree	538	4	8	0.230037
ancestree	538	4	9	0.021707
ancestree	538	4	10	0.06821
ancestree	538	5	0	0.085667
ancestree	538	5	1	0.0
ancestree	538	5	2	0.0
ancestree	538	5	3	0.0
ancestree	538	5	4	0.0
ancestree	538	5	5	0.261346
ancestree	538	5	6	0.24393
ancestree	538	5	7	0.206924
ancestree	538	5	8	0.0
ancestree	538	5	9	0.079078
ancestree	538	5	10	0.086887
ancestree	571	0	0	0.0
ancestree	571	0	1	0.0
ancestree	571	0	2	0.16171
ancestree	571	0	3	0.0
ancestree	571	0	4	0.0
ancestree	571	0	5	0.0
ancestree	571	0	6	0.0
ancestree	571	0	7	0.0
ancestree	571	0	8	0.175606
ancestree	571	0	9	0.090235
ancestree	571	0	10	0.0
ancestree	571	0	11	0.280955
ancestree	571	0	12	0.21125
ancestree	571	1	0	0.0
ancestree	571	1	1	0.0
ancestree	571	1	2	0.134721
ancestree	571	1	3	0.0
ancestree	571	1	4	0.0
ancestree	571	1	5	0.0
ancestree	571	1	6	0.0
ancestree	571	1	7	0.0
ancestree	571	1	8	0.14052
ancestree	571	1	9	0.079978
ancestree	571	1	10	0.0
ancestree	571	1	11	0.254682
ancestree	571	1	12	0.0734
ancestree	571	2	0	0.0
ancestree	571	2	1	0.0
ancestree	571	2	2	0.0
ancestree	571	2	3	0.0
ancestree	571	2	4	0.074976
ancestree	571	2	5	0.0
ancestree	571	2	6	0.0
ancestree	571	2	7	0.0
ancestree	571	2	8	0.144947
ancestree	571	2	9	0.059497
ancestree	571	2	10	0.0
ancestree	571	2	11	0.068394
ancestree	571	2	12	0.09779
ancestree	571	3	0	0.0
ancestree	571	3	1	0.0
ancestree	571	3	2	0.0
ancestree	571	3	3	0.0
ancestree	571	3	4	0.0
ancestree	571	3	5	0.0
ancestree	571	3	6	0.0
ancestree	571	3	7	0.0
ancestree	571	3	8	0.0
ancestree	571	3	9	0.0
ancestree	571	3	10	0.103972
ancestree	571	3	11	0.0
ancestree	571	3	12	0.266396
ancestree	571	4	0	0.0
ancestree	571	4	1	0.0
ancestree	571	4	2	0.0
ancestree	571	4	3	0.0
ancestree	571	4	4	0.0
ancestree	571	4	5	0.062017
ancestree	571	4	6	0.0
ancestree	571	4	7	0.184851
ancestree	571	4	8	0.0
ancestree	571	4	9	0.056223
ancestree	571	4	10	0.0
ancestree	571	4	11	0.128777
ancestree	571	4	12	0.17978
ancestree	571	5	0	0.0
ancestree	571	5	1	0.199508
ancestree	571	5	2	0.0
ancestree	571	5	3	0.111252
ancestree	571	5	4	0.0
ancestree	571	5	5	0.0
ancestree	571	5	6	0.0
ancestree	571	5	7	0.0
ancestree	571	5	8	0.0
ancestree	571	5	9	0.0
ancestree	571	5	10	0.0
ancestree	571	5	11	0.224636
ancestree	571	5	12	0.20358
ancestree	571	6	0	0.14018
ancestree	571	6	1	0.0
ancestree	571	6	2	0.0
ancestree	571	6	3	0.0
ancestree	571	6	4	0.0
ancestree	571	6	5	0.0
ancestree	571	6	6	0.047962
ancestree	571	6	7	0.236456
ancestree	571	6	8	0.0
ancestree	571	6	9	0.046094
ancestree	571	6	10	0.0
ancestree	571	6	11	0.177659
ancestree	571	6	12	0.117295
ancestree	950	0	0	0.0
ancestree	950	0	1	0.0
ancestree	950	0	2	0.0
ancestree	950	0	3	0.0
ancestree	950	0	4	0.0
ancestree	950	0	5	0.0
ancestree	950	0	6	0.0
ancestree	950	0	7	0.0
ancestree	950	0	8	0.115972
ancestree	950	0	9	0.194909
ancestree	950	0	10	0.0
ancestree	950	0	11	0.197764
ancestree	950	0	12	0.109022
ancestree	950	0	13	0.180761
ancestree	950	0	14	0.100214
ancestree	950	1	0	0.0
ancestree	950	1	1	0.0
ancestree	950	1	2	0.0
ancestree	950	1	3	0.0
ancestree	950	1	4	0.0
ancestree	950	1	5	0.0
ancestree	950	1	6	0.0
ancestree	950	1	7	0.056334
ancestree	950	1	8	0.096649
ancestree	950	1	9	0.0
ancestree	950	1	10	0.0
ancestree	950	1	11	0.0
ancestree	950	1	12	0.0800108
ancestree	950	1	13	0.1414583
ancestree	950	1	14	0.122042
ancestree	950	2	0	0.0
ancestree	950	2	1	0.0
ancestree	950	2	2	0.0
ancestree	950	2	3	0.0
ancestree	950	2	4	0.142677
ancestree	950	2	5	0.0
ancestree	950	2	6	0.0
ancestree	950	2	7	0.0
ancestree	950	2	8	0.0
ancestree	950	2	9	0.0
ancestree	950	2	10	0.0
ancestree	950	2	11	0.044903
ancestree	950	2	12	0.081196
ancestree	950	2	13	0.285918
ancestree	950	2	14	0.104243
ancestree	950	3	0	0.0
ancestree	950	3	1	0.0
ancestree	950	3	2	0.0
ancestree	950	3	3	0.0
ancestree	950	3	4	0.0
ancestree	950	3	5	0.0
ancestree	950	3	6	0.168951
ancestree	950	3	7	0.0
ancestree	950	3	8	0.0
ancestree	950	3	9	0.0
ancestree	950	3	10	0.036711
ancestree	950	3	11	0.0
ancestree	950	3	12	0.0
ancestree	950	3	13	0.094234
ancestree	950	3	14	0.100969
ancestree	950	4	0	0.0
ancestree	950	4	1	0.196877
ancestree	950	4	2	0.0
ancestree	950	4	3	0.0
ancestree	950	4	4	0.0
ancestree	950	4	5	0.089259
ancestree	950	4	6	0.0
ancestree	950	4	7	0.0
ancestree	950	4	8	0.092174
ancestree	950	4	9	0.0
ancestree	950	4	10	0.0
ancestree	950	4	11	0.0
ancestree	950	4	12	0.0
ancestree	950	4	13	0.0
ancestree	950	4	14	0.142162
ancestree	950	5	0	0.145864
ancestree	950	5	1	0.0
ancestree	950	5	2	0.0
ancestree	950	5	3	0.0
ancestree	950	5	4	0.0
ancestree	950	5	5	0.0
ancestree	950	5	6	0.0
ancestree	950	5	7	0.0
ancestree	950	5	8	0.0
ancestree	950	5	9	0.0
ancestree	950	5	10	0.0
ancestree	950	5	11	0.0
ancestree	950	5	12	0.114525
ancestree	950	5	13	0.203903
ancestree	950	5	14	0.063139
ancestree	950	6	0	0.0
ancestree	950	6	1	0.0
ancestree	950	6	2	0.0
ancestree	950	6	3	0.104567
ancestree	950	6	4	0.0
ancestree	950	6	5	0.0
ancestree	950	6	6	0.0
ancestree	950	6	7	0.0
ancestree	950	6	8	0.0
ancestree	950	6	9	0.0
ancestree	950	6	10	0.0
ancestree	950	6	11	0.0
ancestree	950	6	12	0.014996
ancestree	950	6	13	0.115893
ancestree	950	6	14	0.125322
ancestree	950	7	0	0.0
ancestree	950	7	1	0.0
ancestree	950	7	2	0.0368
ancestree	950	7	3	0.0
ancestree	950	7	4	0.0
ancestree	950	7	5	0.0
ancestree	950	7	6	0.0
ancestree	950	7	7	0.0
ancestree	950	7	8	0.110438
ancestree	950	7	9	0.0
ancestree	950	7	10	0.0
ancestree	950	7	11	0.0
ancestree	950	7	12	0.0
ancestree	950	7	13	0.0
ancestree	950	7	14	0.138796
ancestree	955	0	0	0.0
ancestree	955	0	1	0.11828
ancestree	955	0	2	0.0
ancestree	955	0	3	0.0
ancestree	955	0	4	0.0
ancestree	955	0	5	0.0
ancestree	955	0	6	0.106307
ancestree	955	0	7	0.135244
ancestree	955	0	8	0.0
ancestree	955	0	9	0.099107
ancestree	955	0	10	0.0
ancestree	955	0	11	0.155387
ancestree	955	1	0	0.0
ancestree	955	1	1	0.0
ancestree	955	1	2	0.0
ancestree	955	1	3	0.0
ancestree	955	1	4	0.0
ancestree	955	1	5	0.0
ancestree	955	1	6	0.08827
ancestree	955	1	7	0.0
ancestree	955	1	8	0.0
ancestree	955	1	9	0.0
ancestree	955	1	10	0.244669
ancestree	955	1	11	0.169424
ancestree	955	2	0	0.0
ancestree	955	2	1	0.0
ancestree	955	2	2	0.0
ancestree	955	2	3	0.0
ancestree	955	2	4	0.220148
ancestree	955	2	5	0.142022
ancestree	955	2	6	0.0
ancestree	955	2	7	0.11795
ancestree	955	2	8	0.0
ancestree	955	2	9	0.077799
ancestree	955	2	10	0.0
ancestree	955	2	11	0.018498
ancestree	955	3	0	0.0
ancestree	955	3	1	0.0
ancestree	955	3	2	0.0
ancestree	955	3	3	0.0
ancestree	955	3	4	0.0
ancestree	955	3	5	0.0
ancestree	955	3	6	0.0
ancestree	955	3	7	0.0
ancestree	955	3	8	0.091226
ancestree	955	3	9	0.0
ancestree	955	3	10	0.0
ancestree	955	3	11	0.060176
ancestree	955	4	0	0.0
ancestree	955	4	1	0.0
ancestree	955	4	2	0.235529
ancestree	955	4	3	0.133536
ancestree	955	4	4	0.0
ancestree	955	4	5	0.0
ancestree	955	4	6	0.0
ancestree	955	4	7	0.036187
ancestree	955	4	8	0.0
ancestree	955	4	9	0.132327
ancestree	955	4	10	0.0
ancestree	955	4	11	0.022164
ancestree	955	5	0	0.166171
ancestree	955	5	1	0.0
ancestree	955	5	2	0.0
ancestree	955	5	3	0.0
ancestree	955	5	4	0.0
ancestree	955	5	5	0.111418
ancestree	955	5	6	0.0
ancestree	955	5	7	0.193939
ancestree	955	5	8	0.0
ancestree	955	5	9	0.05233
ancestree	955	5	10	0.0
ancestree	955	5	11	0.115711
ancestree	981	0	0	0.0
ancestree	981	0	1	0.0
ancestree	981	0	2	0.0
ancestree	981	0	3	0.109
ancestree	981	0	4	0.0
ancestree	981	0	5	0.0
ancestree	981	0	6	0.04389
ancestree	981	0	7	0.0
ancestree	981	0	8	0.2541
ancestree	981	0	9	0.170453
ancestree	981	0	10	0.028708
ancestree	981	1	0	0.0
ancestree	981	1	1	0.0
ancestree	981	1	2	0.0
ancestree	981	1	3	0.0
ancestree	981	1	4	0.0
ancestree	981	1	5	0.0
ancestree	981	1	6	0.0
ancestree	981	1	7	0.0
ancestree	981	1	8	0.034665
ancestree	981	1	9	0.0
ancestree	981	1	10	0.220861
ancestree	981	2	0	0.0
ancestree	981	2	1	0.0
ancestree	981	2	2	0.0
ancestree	981	2	3	0.0
ancestree	981	2	4	0.0
ancestree	981	2	5	0.267635
ancestree	981	2	6	0.018204
ancestree	981	2	7	0.0
ancestree	981	2	8	0.146472
ancestree	981	2	9	0.0
ancestree	981	2	10	0.174461
ancestree	981	3	0	0.0
ancestree	981	3	1	0.0
ancestree	981	3	2	0.047237
ancestree	981	3	3	0.0
ancestree	981	3	4	0.0
ancestree	981	3	5	0.0
ancestree	981	3	6	0.0
ancestree	981	3	7	0.274217
ancestree	981	3	8	0.0
ancestree	981	3	9	0.105267
ancestree	981	3	10	0.068163
ancestree	981	4	0	0.0
ancestree	981	4	1	0.061592
ancestree	981	4	2	0.0
ancestree	981	4	3	0.0
ancestree	981	4	4	0.002359
ancestree	981	4	5	0.0
ancestree	981	4	6	0.0
ancestree	981	4	7	0.083056
ancestree	981	4	8	0.0
ancestree	981	4	9	0.158769
ancestree	981	4	10	0.169188
ancestree	981	5	0	0.159773
ancestree	981	5	1	0.0
ancestree	981	5	2	0.0
ancestree	981	5	3	0.0
ancestree	981	5	4	0.0
ancestree	981	5	5	0.163435
ancestree	981	5	6	0.057022
ancestree	981	5	7	0.0
ancestree	981	5	8	0.159653
ancestree	981	5	9	0.0
ancestree	981	5	10	0.166346
ancestree	17	0	0	0.0
ancestree	17	0	1	0.0
ancestree	17	0	2	0.0
ancestree	17	0	3	0.0
ancestree	17	0	4	0.0
ancestree	17	0	5	0.270454
ancestree	17	0	6	0.192302
ancestree	17	1	0	0.0
ancestree	17	1	1	0.0
ancestree	17	1	2	0.0
ancestree	17	1	3	0.0
ancestree	17	1	4	0.0
ancestree	17	1	5	0.0
ancestree	17	1	6	0.083897
ancestree	17	2	0	0.0
ancestree	17	2	1	0.0
ancestree	17	2	2	0.0
ancestree	17	2	3	0.0
ancestree	17	2	4	0.142162
ancestree	17	2	5	0.0
ancestree	17	2	6	0.088399
ancestree	17	3	0	0.0
ancestree	17	3	1	0.052364
ancestree	17	3	2	0.0
ancestree	17	3	3	0.0
ancestree	17	3	4	0.0
ancestree	17	3	5	0.0
ancestree	17	3	6	0.213308
ancestree	17	4	0	0.0
ancestree	17	4	1	0.0
ancestree	17	4	2	0.155325
ancestree	17	4	3	0.007935
ancestree	17	4	4	0.115725
ancestree	17	4	5	0.0
ancestree	17	4	6	0.226615
ancestree	17	5	0	0.05309
ancestree	17	5	1	0.0
ancestree	17	5	2	0.0
ancestree	17	5	3	0.0
ancestree	17	5	4	0.0
ancestree	17	5	5	0.158441
ancestree	17	5	6	0.13949
ancestree	23	0	0	0.0
ancestree	23	0	1	0.0
ancestree	23	0	2	0.0
ancestree	23	0	3	0.0
ancestree	23	0	4	0.256057
ancestree	23	0	5	0.019251
ancestree	23	0	6	0.137044
ancestree	23	1	0	0.0
ancestree	23	1	1	0.0
ancestree	23	1	2	0.0
ancestree	23	1	3	0.0
ancestree	23	1	4	0.232289
ancestree	23	1	5	0.038423
ancestree	23	1	6	0.017079
ancestree	23	2	0	0.0
ancestree	23	2	1	0.0
ancestree	23	2	2	0.0
ancestree	23	2	3	0.084888
ancestree	23	2	4	0.0
ancestree	23	2	5	0.083767
ancestree	23	2	6	0.081761
ancestree	23	3	0	0.04895
ancestree	23	3	1	0.0
ancestree	23	3	2	0.0
ancestree	23	3	3	0.0
ancestree	23	3	4	0.269269
ancestree	23	3	5	0.105088
ancestree	23	3	6	0.120526
ancestree	23	4	0	0.0
ancestree	23	4	1	0.0
ancestree	23	4	2	0.056938
ancestree	23	4	3	0.0
ancestree	23	4	4	0.271341
ancestree	23	4	5	0.110591
ancestree	23	4	6	0.063139
ancestree	23	5	0	0.0
ancestree	23	5	1	0.222795
ancestree	23	5	2	0.0
ancestree	23	5	3	0.0
ancestree	23	5	4	0.120371
ancestree	23	5	5	0.084992
ancestree	23	5	6	0.003957
ancestree	25	0	0	0.0
ancestree	25	0	1	0.0
ancestree	25	0	2	0.164114
ancestree	25	0	3	0.179583
ancestree	25	0	4	0.0
ancestree	25	0	5	0.069609
ancestree	25	0	6	0.0
ancestree	25	0	7	0.0
ancestree	25	0	8	0.0
ancestree	25	0	9	0.0527
ancestree	25	1	0	0.0
ancestree	25	1	1	0.0
ancestree	25	1	2	0.0
ancestree	25	1	3	0.281636
ancestree	25	1	4	0.0
ancestree	25	1	5	0.064421
ancestree	25	1	6	0.0
ancestree	25	1	7	0.0
ancestree	25	1	8	0.0
ancestree	25	1	9	0.092847
ancestree	25	2	0	0.103133
ancestree	25	2	1	0.0
ancestree	25	2	2	0.20329
ancestree	25	2	3	0.272039
ancestree	25	2	4	0.0
ancestree	25	2	5	0.124242
ancestree	25	2	6	0.0
ancestree	25	2	7	0.100953
ancestree	25	2	8	0.0
ancestree	25	2	9	0.045464
ancestree	25	3	0	0.0
ancestree	25	3	1	0.0
ancestree	25	3	2	0.0
ancestree	25	3	3	0.0
ancestree	25	3	4	0.0
ancestree	25	3	5	0.0
ancestree	25	3	6	0.0911729
ancestree	25	3	7	0.0
ancestree	25	3	8	0.159672
ancestree	25	3	9	0.136494
ancestree	25	4	0	0.0
ancestree	25	4	1	0.0
ancestree	25	4	2	0.0
ancestree	25	4	3	0.0
ancestree	25	4	4	0.153353
ancestree	25	4	5	0.0
ancestree	25	4	6	0.0
ancestree	25	4	7	0.0
ancestree	25	4	8	0.0
ancestree	25	4	9	0.07636
ancestree	25	5	0	0.0
ancestree	25	5	1	0.042054
ancestree	25	5	2	0.0
ancestree	25	5	3	0.0
ancestree	25	5	4	0.0
ancestree	25	5	5	0.0
ancestree	25	5	6	0.0
ancestree	25	5	7	0.08193
ancestree	25	5	8	0.0
ancestree	25	5	9	0.089877
ancestree	31	0	0	0.0
ancestree	31	0	1	0.0
ancestree	31	0	2	0.0
ancestree	31	0	3	0.0
ancestree	31	0	4	0.0
ancestree	31	0	5	0.0
ancestree	31	0	6	0.146676
ancestree	31	0	7	0.0
ancestree	31	0	8	0.211754
ancestree	31	0	9	0.205312
ancestree	31	0	10	0.185452
ancestree	31	0	11	0.178693
ancestree	31	1	0	0.0
ancestree	31	1	1	0.0
ancestree	31	1	2	0.0
ancestree	31	1	3	0.0
ancestree	31	1	4	0.0
ancestree	31	1	5	0.0
ancestree	31	1	6	0.0
ancestree	31	1	7	0.245681
ancestree	31	1	8	0.1389192
ancestree	31	1	9	0.0
ancestree	31	1	10	0.277719
ancestree	31	1	11	0.145691
ancestree	31	2	0	0.0
ancestree	31	2	1	0.0
ancestree	31	2	2	0.0
ancestree	31	2	3	0.0
ancestree	31	2	4	0.0
ancestree	31	2	5	0.25319
ancestree	31	2	6	0.0
ancestree	31	2	7	0.0
ancestree	31	2	8	0.0
ancestree	31	2	9	0.141402
ancestree	31	2	10	0.0
ancestree	31	2	11	0.156824
ancestree	31	3	0	0.0
ancestree	31	3	1	0.0
ancestree	31	3	2	0.1416125
ancestree	31	3	3	0.133047
ancestree	31	3	4	0.0
ancestree	31	3	5	0.0
ancestree	31	3	6	0.0
ancestree	31	3	7	0.0
ancestree	31	3	8	0.0
ancestree	31	3	9	0.084171
ancestree	31	3	10	0.0
ancestree	31	3	11	0.170916
ancestree	31	4	0	0.0
ancestree	31	4	1	0.145772
ancestree	31	4	2	0.0
ancestree	31	4	3	0.0
ancestree	31	4	4	0.154105
ancestree	31	4	5	0.0
ancestree	31	4	6	0.0
ancestree	31	4	7	0.0
ancestree	31	4	8	0.0
ancestree	31	4	9	0.090123
ancestree	31	4	10	0.0
ancestree	31	4	11	0.095045
ancestree	31	5	0	0.051915
ancestree	31	5	1	0.0
ancestree	31	5	2	0.0
ancestree	31	5	3	0.0
ancestree	31	5	4	0.0
ancestree	31	5	5	0.0
ancestree	31	5	6	0.0
ancestree	31	5	7	0.0
ancestree	31	5	8	0.257311
ancestree	31	5	9	0.0
ancestree	31	5	10	0.199314
ancestree	31	5	11	0.037017
ancestree	32	0	0	0.213289
ancestree	32	0	1	0.0
ancestree	32	0	2	0.0
ancestree	32	0	3	0.062494
ancestree	32	0	4	0.070945
ancestree	32	0	5	0.0
ancestree	32	0	6	0.0
ancestree	32	0	7	0.0
ancestree	32	0	8	0.228557
ancestree	32	0	9	0.199602
ancestree	32	1	0	0.0
ancestree	32	1	1	0.0
ancestree	32	1	2	0.0
ancestree	32	1	3	0.057132
ancestree	32	1	4	0.067569
ancestree	32	1	5	0.0
ancestree	32	1	6	0.0
ancestree	32	1	7	0.0
ancestree	32	1	8	0.26563
ancestree	32	1	9	0.16423
ancestree	32	2	0	0.0
ancestree	32	2	1	0.0
ancestree	32	2	2	0.0
ancestree	32	2	3	0.0
ancestree	32	2	4	0.080199
ancestree	32	2	5	0.0
ancestree	32	2	6	0.0
ancestree	32	2	7	0.11685
ancestree	32	2	8	0.126884
